SUMLEV,STATE,COUNTY,PLACE,NAME,STNAME,POPESTIMATE2019
162,17,0,29639,Glen Carbon village,Illinois,12850
162,17,0,29652,Glencoe village,Illinois,8826
162,17,0,29730,Glendale Heights village,Illinois,33617
162,17,0,29756,Glen Ellyn village,Illinois,27714
162,17,0,29938,Glenview village,Illinois,47308
162,17,0,30029,Glenwood village,Illinois,8715
162,17,0,30094,Godfrey village,Illinois,17400
162,17,0,30120,Godley village,Illinois,756
162,17,0,30133,Golconda city,Illinois,631
162,17,0,30159,Golden village,Illinois,617
162,17,0,30250,Golden Gate village,Illinois,65
162,17,0,30328,Golf village,Illinois,493
162,17,0,30445,Goodfield village,Illinois,986
162,17,0,30458,Good Hope village,Illinois,364
162,17,0,30575,Goreville village,Illinois,1060
162,17,0,30588,Gorham village,Illinois,219
162,17,0,30653,Grafton city,Illinois,640
162,17,0,30757,Grand Ridge village,Illinois,525
162,17,0,30770,Grand Tower city,Illinois,564
162,17,0,30835,Grandview village,Illinois,1383
162,17,0,30926,Granite City city,Illinois,28158
162,17,0,30978,Grantfork village,Illinois,343
162,17,0,30991,Grant Park village,Illinois,1249
162,17,0,31017,Granville village,Illinois,1308
162,17,0,31121,Grayslake village,Illinois,20725
162,17,0,31165,Grayville city,Illinois,1565
162,17,0,31368,Greenfield city,Illinois,988
162,17,0,31446,Green Oaks village,Illinois,3897
162,17,0,31524,Greenup village,Illinois,1490
162,17,0,31563,Green Valley village,Illinois,643
162,17,0,31576,Greenview village,Illinois,724
162,17,0,31589,Greenville city,Illinois,6417
162,17,0,31667,Greenwood village,Illinois,226
162,17,0,31732,Gridley village,Illinois,1398
162,17,0,31771,Griggsville city,Illinois,1150
162,17,0,31992,Gulf Port village,Illinois,47
162,17,0,32018,Gurnee village,Illinois,30378
162,17,0,32200,Hainesville village,Illinois,3557
162,17,0,32395,Hamburg village,Illinois,119
162,17,0,32408,Hamel village,Illinois,810
162,17,0,32434,Hamilton city,Illinois,2715
162,17,0,32499,Hammond village,Illinois,479
162,17,0,32525,Hampshire village,Illinois,6251
162,17,0,32564,Hampton village,Illinois,1742
162,17,0,32616,Hanaford village,Illinois,322
162,17,0,32668,Hanna City village,Illinois,1192
162,17,0,32707,Hanover village,Illinois,768
162,17,0,32746,Hanover Park village,Illinois,37426
162,17,0,32850,Hardin village,Illinois,900
162,17,0,32967,Harmon village,Illinois,111
162,17,0,33136,Harrisburg city,Illinois,8513
162,17,0,33227,Harristown village,Illinois,1292
162,17,0,33279,Hartford village,Illinois,1341
162,17,0,33318,Hartsburg village,Illinois,307
162,17,0,33331,Harvard city,Illinois,9060
162,17,0,33357,Harvel village,Illinois,211
162,17,0,33383,Harvey city,Illinois,24408
162,17,0,33435,Harwood Heights village,Illinois,8333
162,17,0,33513,Havana city,Illinois,2987
162,17,0,33630,Hawthorn Woods village,Illinois,8666
162,17,0,33695,Hazel Crest village,Illinois,13565
162,17,0,33851,Hebron village,Illinois,1183
162,17,0,33877,Hecker village,Illinois,478
162,17,0,34007,Henderson village,Illinois,244
162,17,0,34098,Hennepin village,Illinois,705
162,17,0,34137,Henning village,Illinois,234
162,17,0,34163,Henry city,Illinois,2209
162,17,0,34332,Herrick village,Illinois,431
162,17,0,34358,Herrin city,Illinois,12687
162,17,0,34384,Herscher village,Illinois,1504
162,17,0,34423,Hettick village,Illinois,171
162,17,0,34449,Heyworth village,Illinois,2867
162,17,0,34514,Hickory Hills city,Illinois,13710
162,17,0,34553,Hidalgo village,Illinois,105
162,17,0,34670,Highland city,Illinois,9834
162,17,0,34722,Highland Park city,Illinois,29515
162,17,0,34865,Highwood city,Illinois,5224
162,17,0,34982,Hillcrest village,Illinois,1225
162,17,0,35047,Hillsboro city,Illinois,5970
162,17,0,35073,Hillsdale village,Illinois,505
162,17,0,35086,Hillside village,Illinois,7933
162,17,0,35203,Hillview village,Illinois,177
162,17,0,35268,Hinckley village,Illinois,2050
162,17,0,35281,Hindsboro village,Illinois,296
162,17,0,35307,Hinsdale village,Illinois,17637
162,17,0,35385,Hodgkins village,Illinois,1971
162,17,0,35398,Hoffman village,Illinois,483
162,17,0,35411,Hoffman Estates village,Illinois,50932
162,17,0,35515,Holiday Hills village,Illinois,579
162,17,0,35671,Hollowayville village,Illinois,86
162,17,0,35814,Homer village,Illinois,1159
162,17,0,35835,Homer Glen village,Illinois,24472
162,17,0,35866,Hometown city,Illinois,4177
162,17,0,35879,Homewood village,Illinois,18703
162,17,0,36061,Hoopeston city,Illinois,5009
162,17,0,36074,Hooppole village,Illinois,191
162,17,0,36126,Hopedale village,Illinois,825
162,17,0,36150,Hopewell village,Illinois,398
162,17,0,36190,Hopkins Park village,Illinois,598
162,17,0,36347,Hoyleton village,Illinois,494
162,17,0,36438,Hudson village,Illinois,1813
162,17,0,36477,Huey village,Illinois,163
162,17,0,36516,Hull village,Illinois,433
162,17,0,36542,Humboldt village,Illinois,418
162,17,0,36568,Hume village,Illinois,347
162,17,0,36750,Huntley village,Illinois,27228
162,17,0,36815,Hurst city,Illinois,786
162,17,0,36841,Hutsonville village,Illinois,522
162,17,0,37127,Illiopolis village,Illinois,842
162,17,0,37179,Ina village,Illinois,2279
162,17,0,37218,Indian Creek village,Illinois,535
162,17,0,37257,Indian Head Park village,Illinois,3719
162,17,0,37348,Indianola village,Illinois,257
162,17,0,37439,Industry village,Illinois,438
162,17,0,37608,Inverness village,Illinois,7376
162,17,0,37621,Iola village,Illinois,136
162,17,0,37647,Ipava village,Illinois,421
162,17,0,37712,Iroquois village,Illinois,137
162,17,0,37738,Irving village,Illinois,462
162,17,0,37777,Irvington village,Illinois,613
162,17,0,37803,Irwin village,Illinois,74
162,17,0,37894,Island Lake village,Illinois,8020
162,17,0,37907,Itasca village,Illinois,9805
162,17,0,37933,Iuka village,Illinois,464
162,17,0,37998,Ivesdale village,Illinois,252
162,17,0,38115,Jacksonville city,Illinois,18603
162,17,0,38323,Jeffersonville village,Illinois,359
162,17,0,38349,Jeisyville village,Illinois,101
162,17,0,38375,Jerome village,Illinois,1588
162,17,0,38414,Jerseyville city,Illinois,8200
162,17,0,38427,Jewett village,Illinois,220
162,17,0,38479,Johnsburg village,Illinois,6368
162,17,0,38531,Johnsonville village,Illinois,77
162,17,0,38544,Johnston City city,Illinois,3389
162,17,0,38570,Joliet city,Illinois,147344
162,17,0,38635,Jonesboro city,Illinois,1700
162,17,0,38674,Joppa village,Illinois,303
162,17,0,38739,Joy village,Illinois,382
162,17,0,38778,Junction village,Illinois,111
162,17,0,38791,Junction City village,Illinois,466
162,17,0,38830,Justice village,Illinois,12608
162,17,0,38856,Kampsville village,Illinois,304
162,17,0,38869,Kane village,Illinois,404
162,17,0,38895,Kaneville village,Illinois,480
162,17,0,38921,Kangley village,Illinois,233
162,17,0,38934,Kankakee city,Illinois,26024
162,17,0,38986,Kansas village,Illinois,719
162,17,0,39038,Kappa village,Illinois,240
162,17,0,39077,Karnak village,Illinois,434
162,17,0,39129,Kaskaskia village,Illinois,13
162,17,0,39233,Keenes village,Illinois,80
162,17,0,39259,Keensburg village,Illinois,201
162,17,0,39298,Keithsburg city,Illinois,580
162,17,0,39324,Kell village,Illinois,207
162,17,0,39441,Kempton village,Illinois,206
162,17,0,39519,Kenilworth village,Illinois,2475
162,17,0,39532,Kenney village,Illinois,313
162,17,0,39727,Kewanee city,Illinois,12339
162,17,0,39753,Keyesport village,Illinois,405
162,17,0,39857,Kilbourne village,Illinois,276
162,17,0,39883,Kildeer village,Illinois,4012
162,17,0,39909,Kincaid village,Illinois,1372
162,17,0,39922,Kinderhook village,Illinois,208
162,17,0,40065,Kingston village,Illinois,1169
162,17,0,40091,Kingston Mines village,Illinois,282
162,17,0,40117,Kinmundy city,Illinois,755
162,17,0,40143,Kinsman village,Illinois,97
162,17,0,40156,Kirkland village,Illinois,1729
162,17,0,40182,Kirkwood village,Illinois,675
162,17,0,40416,Knoxville city,Illinois,2726
162,17,0,40559,Lacon city,Illinois,1739
162,17,0,40598,Ladd village,Illinois,1195
162,17,0,40676,La Fayette village,Illinois,200
162,17,0,40767,La Grange village,Illinois,15322
162,17,0,40793,La Grange Park village,Illinois,13178
162,17,0,40832,La Harpe city,Illinois,1143
162,17,0,40884,Lake Barrington village,Illinois,4868
162,17,0,40910,Lake Bluff village,Illinois,5562
162,17,0,41105,Lake Forest city,Illinois,19446
162,17,0,41183,Lake in the Hills village,Illinois,28634
162,17,0,41214,Lake Ka-Ho village,Illinois,221
162,17,0,41326,Lakemoor village,Illinois,5967
162,17,0,41586,Lake Villa village,Illinois,8573
162,17,0,41651,Lakewood village,Illinois,4001
162,17,0,41742,Lake Zurich village,Illinois,19877
162,17,0,41794,La Moille village,Illinois,679
162,17,0,41859,Lanark city,Illinois,1333
162,17,0,42028,Lansing village,Illinois,27402
162,17,0,42080,La Prairie village,Illinois,45
162,17,0,42171,La Rose village,Illinois,130
162,17,0,42184,LaSalle city,Illinois,8986
162,17,0,42249,Latham village,Illinois,364
162,17,0,42405,Lawrenceville city,Illinois,4399
162,17,0,42457,Leaf River village,Illinois,406
162,17,0,42496,Lebanon city,Illinois,4238
162,17,0,42587,Lee village,Illinois,327
162,17,0,42756,Leland village,Illinois,914
162,17,0,42769,Leland Grove city,Illinois,1464
162,17,0,42795,Lemont village,Illinois,17291
162,17,0,42834,Lena village,Illinois,2719
162,17,0,42860,Lenzburg village,Illinois,487
162,17,0,42912,Leonore village,Illinois,123
162,17,0,42938,Lerna village,Illinois,273
162,17,0,42971,Le Roy city,Illinois,3493
162,17,0,43055,Lewistown city,Illinois,2146
162,17,0,43094,Lexington city,Illinois,2026
162,17,0,43133,Liberty village,Illinois,503
162,17,0,43250,Libertyville village,Illinois,20205
162,17,0,43406,Lily Lake village,Illinois,1023
162,17,0,43445,Lima village,Illinois,148
162,17,0,43510,Limestone village,Illinois,1522
162,17,0,43536,Lincoln city,Illinois,13524
162,17,0,43666,Lincolnshire village,Illinois,7893
162,17,0,43744,Lincolnwood village,Illinois,12245
162,17,0,43770,Lindenhurst village,Illinois,14216
162,17,0,43900,Lisbon village,Illinois,308
162,17,0,43939,Lisle village,Illinois,23270
162,17,0,43965,Litchfield city,Illinois,6715
162,17,0,44056,Littleton village,Illinois,160
162,17,0,44082,Little York village,Illinois,311
162,17,0,44121,Liverpool village,Illinois,123
162,17,0,44160,Livingston village,Illinois,804
162,17,0,44173,Loami village,Illinois,750
162,17,0,44225,Lockport city,Illinois,25615
162,17,0,44264,Loda village,Illinois,398
162,17,0,44381,Lomax village,Illinois,401
162,17,0,44407,Lombard village,Illinois,44303
162,17,0,44446,London Mills village,Illinois,376
162,17,0,44498,Long Creek village,Illinois,1273
162,17,0,44524,Long Grove village,Illinois,7905
162,17,0,44576,Long Point village,Illinois,214
162,17,0,44602,Longview village,Illinois,148
162,17,0,44719,Loraine village,Illinois,302
162,17,0,44823,Lostant village,Illinois,480
162,17,0,44927,Louisville village,Illinois,1095
162,17,0,45031,Loves Park city,Illinois,23371
162,17,0,45044,Lovington village,Illinois,1026
162,17,0,45174,Ludlow village,Illinois,356
162,17,0,45278,Lyndon village,Illinois,610
162,17,0,45369,Lynnville village,Illinois,111
162,17,0,45421,Lynwood village,Illinois,9194
162,17,0,45434,Lyons village,Illinois,10372
162,17,0,45525,McClure village,Illinois,301
162,17,0,45564,McCook village,Illinois,220
162,17,0,45616,McCullom Lake village,Illinois,1008
162,17,0,45642,Macedonia village,Illinois,63
162,17,0,45694,McHenry city,Illinois,27061
162,17,0,45726,Machesney Park village,Illinois,22677
162,17,0,45785,Mackinaw village,Illinois,1884
162,17,0,45811,McLean village,Illinois,795
162,17,0,45824,McLeansboro city,Illinois,2746
162,17,0,45850,McNabb village,Illinois,260
162,17,0,45889,Macomb city,Illinois,17413
162,17,0,45941,Macon city,Illinois,1112
162,17,0,45993,Madison city,Illinois,3758
162,17,0,46058,Maeystown village,Illinois,162
162,17,0,46110,Magnolia village,Illinois,248
162,17,0,46136,Mahomet village,Illinois,8605
162,17,0,46214,Makanda village,Illinois,530
162,17,0,46240,Malden village,Illinois,341
162,17,0,46279,Malta village,Illinois,1158
162,17,0,46331,Manchester village,Illinois,269
162,17,0,46357,Manhattan village,Illinois,8240
162,17,0,46383,Manito village,Illinois,1486
162,17,0,46422,Manlius village,Illinois,334
162,17,0,46487,Mansfield village,Illinois,948
162,17,0,46500,Manteno village,Illinois,9002
162,17,0,46604,Maple Park village,Illinois,1365
162,17,0,46643,Mapleton village,Illinois,269
162,17,0,46695,Maquon village,Illinois,260
162,17,0,46786,Marengo city,Illinois,7437
162,17,0,46825,Marietta village,Illinois,109
162,17,0,46864,Marine village,Illinois,922
162,17,0,46916,Marion city,Illinois,17520
162,17,0,46955,Marissa village,Illinois,1806
162,17,0,46981,Mark village,Illinois,539
162,17,0,47007,Markham city,Illinois,12314
162,17,0,47072,Maroa city,Illinois,1711
162,17,0,47111,Marquette Heights city,Illinois,2645
162,17,0,47150,Marseilles city,Illinois,4834
162,17,0,47163,Marshall city,Illinois,3811
162,17,0,47254,Martinsville city,Illinois,1088
162,17,0,47280,Martinton village,Illinois,343
162,17,0,47397,Maryville village,Illinois,7952
162,17,0,47423,Mascoutah city,Illinois,7994
162,17,0,47449,Mason town,Illinois,336
162,17,0,47475,Mason City city,Illinois,2119
162,17,0,47527,Matherville village,Illinois,662
162,17,0,47540,Matteson village,Illinois,19448
162,17,0,47553,Mattoon city,Illinois,17615
162,17,0,47592,Maunie village,Illinois,130
162,17,0,47774,Maywood village,Illinois,23158
162,17,0,47787,Mazon village,Illinois,967
162,17,0,48021,Mechanicsburg village,Illinois,661
162,17,0,48073,Media village,Illinois,94
162,17,0,48138,Medora village,Illinois,392
162,17,0,48242,Melrose Park village,Illinois,24703
162,17,0,48268,Melvin village,Illinois,410
162,17,0,48307,Mendon village,Illinois,961
162,17,0,48333,Mendota city,Illinois,6994
162,17,0,48359,Menominee village,Illinois,240
162,17,0,48424,Meredosia village,Illinois,972
162,17,0,48554,Merrionette Park village,Illinois,1858
162,17,0,48606,Metamora village,Illinois,3699
162,17,0,48632,Metcalf village,Illinois,171
162,17,0,48645,Metropolis city,Illinois,5945
162,17,0,48671,Mettawa village,Illinois,543
162,17,0,48853,Middletown village,Illinois,304
162,17,0,48892,Midlothian village,Illinois,14346
162,17,0,49009,Milan village,Illinois,4991
162,17,0,49048,Milford village,Illinois,1171
162,17,0,49100,Millbrook village,Illinois,328
162,17,0,49178,Mill Creek village,Illinois,64
162,17,0,49191,Milledgeville village,Illinois,952
162,17,0,49308,Millington village,Illinois,659
162,17,0,49347,Mill Shoals village,Illinois,197
162,17,0,49386,Millstadt village,Illinois,3857
162,17,0,49477,Milton village,Illinois,266
162,17,0,49516,Mineral village,Illinois,222
162,17,0,49555,Minier village,Illinois,1190
162,17,0,49568,Minonk city,Illinois,1974
162,17,0,49607,Minooka village,Illinois,11397
162,17,0,49802,Modesto village,Illinois,178
162,17,0,49854,Mokena village,Illinois,20159
162,17,0,49867,Moline city,Illinois,41356
162,17,0,49893,Momence city,Illinois,3094
162,17,0,49945,Monee village,Illinois,5061
162,17,0,50010,Monmouth city,Illinois,8886
162,17,0,50062,Monroe Center village,Illinois,435
162,17,0,50218,Montgomery village,Illinois,19638
162,17,0,50244,Monticello city,Illinois,5534
162,17,0,50283,Montrose village,Illinois,195
162,17,0,50491,Morris city,Illinois,15053
162,17,0,50530,Morrison city,Illinois,3988
162,17,0,50543,Morrisonville village,Illinois,998
162,17,0,50621,Morton village,Illinois,16277
162,17,0,50647,Morton Grove village,Illinois,22796
162,17,0,50751,Mound City city,Illinois,504
162,17,0,50777,Mounds city,Illinois,684
162,17,0,50790,Mound Station village,Illinois,116
162,17,0,50829,Mount Auburn village,Illinois,450
162,17,0,50868,Mount Carmel city,Illinois,7001
162,17,0,50881,Mount Carroll city,Illinois,1571
162,17,0,50920,Mount Clare village,Illinois,263
162,17,0,50933,Mount Erie village,Illinois,83
162,17,0,50998,Mount Morris village,Illinois,2794
162,17,0,51024,Mount Olive city,Illinois,1939
162,17,0,51089,Mount Prospect village,Illinois,53719
162,17,0,51128,Mount Pulaski city,Illinois,1464
162,17,0,51154,Mount Sterling city,Illinois,1909
162,17,0,51180,Mount Vernon city,Illinois,14723
162,17,0,51206,Mount Zion village,Illinois,5795
162,17,0,51232,Moweaqua village,Illinois,1714
162,17,0,51271,Muddy village,Illinois,63
162,17,0,51284,Mulberry Grove village,Illinois,575
162,17,0,51336,Muncie village,Illinois,138
162,17,0,51349,Mundelein village,Illinois,31051
162,17,0,51453,Murphysboro city,Illinois,7406
162,17,0,51479,Murrayville village,Illinois,548
162,17,0,51622,Naperville city,Illinois,148449
162,17,0,51648,Naplate village,Illinois,470
162,17,0,51661,Naples town,Illinois,119
162,17,0,51700,Nashville city,Illinois,3011
162,17,0,51726,Nason city,Illinois,233
162,17,0,51791,Nauvoo city,Illinois,1063
162,17,0,51882,Nebo village,Illinois,328
162,17,0,51947,Nelson village,Illinois,159
162,17,0,51986,Neoga city,Illinois,1602
162,17,0,51999,Neponset village,Illinois,436
162,17,0,52103,Newark village,Illinois,1028
162,17,0,52116,New Athens village,Illinois,1884
162,17,0,52142,New Baden village,Illinois,3241
162,17,0,52155,New Bedford village,Illinois,70
162,17,0,52168,New Berlin village,Illinois,1333
162,17,0,52220,New Boston city,Illinois,650
162,17,0,52285,New Burnside village,Illinois,214
162,17,0,52311,New Canton town,Illinois,346
162,17,0,52415,New Douglas village,Illinois,307
162,17,0,52467,New Grand Chain village,Illinois,182
162,17,0,52506,New Haven village,Illinois,382
162,17,0,52545,New Holland village,Illinois,268
162,17,0,52584,New Lenox village,Illinois,26926
162,17,0,52623,Newman city,Illinois,833
162,17,0,52701,New Milford village,Illinois,699
162,17,0,52714,New Minden village,Illinois,206
162,17,0,52805,New Salem village,Illinois,134
162,17,0,52844,Newton city,Illinois,2863
162,17,0,52961,Niantic village,Illinois,655
162,17,0,53000,Niles village,Illinois,28938
162,17,0,53039,Nilwood town,Illinois,229
162,17,0,53143,Noble village,Illinois,641
162,17,0,53169,Nokomis city,Illinois,2110
162,17,0,53195,Nora village,Illinois,116
162,17,0,53234,Normal town,Illinois,54469
162,17,0,53377,Norridge village,Illinois,14152
162,17,0,53390,Norris village,Illinois,200
162,17,0,53403,Norris City village,Illinois,1151
162,17,0,53442,North Aurora village,Illinois,18057
162,17,0,53455,North Barrington village,Illinois,2952
162,17,0,53481,Northbrook village,Illinois,32958
162,17,0,53559,North Chicago city,Illinois,29615
162,17,0,53585,North City village,Illinois,569
162,17,0,53663,Northfield village,Illinois,5386
162,17,0,53793,North Henderson village,Illinois,174
162,17,0,53871,Northlake city,Illinois,12161
162,17,0,54092,North Pekin village,Illinois,1545
162,17,0,54144,North Riverside village,Illinois,6429
162,17,0,54222,North Utica village,Illinois,1336
162,17,0,54404,Norwood village,Illinois,459
162,17,0,54534,Oak Brook village,Illinois,8016
162,17,0,54560,Oakbrook Terrace city,Illinois,2098
162,17,0,54586,Oakdale village,Illinois,200
162,17,0,54625,Oakford village,Illinois,276
162,17,0,54638,Oak Forest city,Illinois,27173
162,17,0,54703,Oak Grove village,Illinois,591
162,17,0,54781,Oakland city,Illinois,854
162,17,0,54820,Oak Lawn village,Illinois,55022
162,17,0,54885,Oak Park village,Illinois,52381
162,17,0,55002,Oakwood village,Illinois,1485
162,17,0,55041,Oakwood Hills village,Illinois,2028
162,17,0,55106,Oblong village,Illinois,1371
162,17,0,55132,Oconee village,Illinois,172
162,17,0,55171,Odell village,Illinois,964
162,17,0,55210,Odin village,Illinois,1009
162,17,0,55249,O'Fallon city,Illinois,29583
162,17,0,55275,Ogden village,Illinois,800
162,17,0,55353,Oglesby city,Illinois,3559
162,17,0,55379,Ohio village,Illinois,480
162,17,0,55418,Ohlman village,Illinois,126
162,17,0,55470,Okawville village,Illinois,1360
162,17,0,55639,Old Mill Creek village,Illinois,167
162,17,0,55717,Old Ripley village,Illinois,99
162,17,0,55756,Old Shawneetown village,Illinois,164
162,17,0,55899,Olmsted village,Illinois,294
162,17,0,55912,Olney city,Illinois,8674
162,17,0,55938,Olympia Fields village,Illinois,4790
162,17,0,56003,Omaha village,Illinois,228
162,17,0,56081,Onarga village,Illinois,1264
162,17,0,56159,Oneida city,Illinois,662
162,17,0,56237,Oquawka village,Illinois,1252
162,17,0,56341,Orangeville village,Illinois,752
162,17,0,56471,Oreana village,Illinois,811
162,17,0,56484,Oregon city,Illinois,3470
162,17,0,56536,Orient city,Illinois,343
162,17,0,56601,Orion village,Illinois,1798
162,17,0,56627,Orland Hills village,Illinois,7023
162,17,0,56640,Orland Park village,Illinois,57857
162,17,0,56887,Oswego village,Illinois,36252
162,17,0,56926,Ottawa city,Illinois,18063
162,17,0,56978,Otterville town,Illinois,118
162,17,0,57043,Owaneco village,Illinois,223
162,17,0,57225,Palatine village,Illinois,67482
162,17,0,57277,Palestine village,Illinois,1273
162,17,0,57303,Palmer village,Illinois,205
162,17,0,57329,Palmyra village,Illinois,659
162,17,0,57381,Palos Heights city,Illinois,12520
162,17,0,57394,Palos Hills city,Illinois,17060
162,17,0,57407,Palos Park village,Illinois,4736
162,17,0,57472,Pana city,Illinois,5376
162,17,0,57498,Panama village,Illinois,319
162,17,0,57524,Panola village,Illinois,52
162,17,0,57576,Papineau village,Illinois,149
162,17,0,57628,Paris city,Illinois,8285
162,17,0,57654,Park City city,Illinois,7438
162,17,0,57693,Parkersburg village,Illinois,200
162,17,0,57732,Park Forest village,Illinois,21210
162,17,0,57875,Park Ridge city,Illinois,36950
162,17,0,58057,Patoka village,Illinois,547
162,17,0,58174,Pawnee village,Illinois,2640
162,17,0,58226,Paw Paw village,Illinois,848
162,17,0,58239,Paxton city,Illinois,4125
162,17,0,58265,Payson village,Illinois,990
162,17,0,58343,Pearl village,Illinois,132
162,17,0,58369,Pearl City village,Illinois,783
162,17,0,58408,Pecatonica village,Illinois,2078
162,17,0,58447,Pekin city,Illinois,32045
162,17,0,59000,Peoria city,Illinois,110417
162,17,0,59026,Peoria Heights village,Illinois,5779
162,17,0,59052,Peotone village,Illinois,4105
162,17,0,59104,Percy village,Illinois,919
162,17,0,59156,Perry village,Illinois,382
162,17,0,59234,Peru city,Illinois,9730
162,17,0,59273,Pesotum village,Illinois,524
162,17,0,59312,Petersburg city,Illinois,2214
162,17,0,59520,Phillipstown village,Illinois,41
162,17,0,59533,Philo village,Illinois,1400
162,17,0,59572,Phoenix village,Illinois,1908
162,17,0,59709,Pierron village,Illinois,544
162,17,0,59884,Pinckneyville city,Illinois,5372
162,17,0,59988,Pingree Grove village,Illinois,9874
162,17,0,60079,Piper City village,Illinois,750
162,17,0,60209,Pittsburg village,Illinois,551
162,17,0,60222,Pittsfield city,Illinois,4254
162,17,0,60287,Plainfield village,Illinois,44308
162,17,0,60339,Plainville village,Illinois,255
162,17,0,60352,Plano city,Illinois,11665
162,17,0,60391,Plattville village,Illinois,256
162,17,0,60534,Pleasant Hill village,Illinois,925
162,17,0,60599,Pleasant Plains village,Illinois,791
162,17,0,60833,Plymouth village,Illinois,466
162,17,0,60872,Pocahontas village,Illinois,731
162,17,0,60937,Polo city,Illinois,2171
162,17,0,61015,Pontiac city,Illinois,11253
162,17,0,61067,Pontoon Beach village,Illinois,5641
162,17,0,61080,Pontoosuc village,Illinois,136
162,17,0,61145,Poplar Grove village,Illinois,5104
162,17,0,61216,Port Barrington village,Illinois,1488
162,17,0,61223,Port Byron village,Illinois,1607
162,17,0,61314,Posen village,Illinois,5865
162,17,0,61366,Potomac village,Illinois,690
162,17,0,61548,Prairie City village,Illinois,351
162,17,0,61639,Prairie du Rocher village,Illinois,558
162,17,0,61678,Prairie Grove village,Illinois,1931
162,17,0,61899,Princeton city,Illinois,7468
162,17,0,61925,Princeville village,Illinois,1672
162,17,0,61977,Prophetstown city,Illinois,1939
162,17,0,62016,Prospect Heights city,Illinois,15887
162,17,0,62211,Pulaski village,Illinois,175
162,17,0,62367,Quincy city,Illinois,39949
162,17,0,62523,Radom village,Illinois,211
162,17,0,62588,Raleigh village,Illinois,329
162,17,0,62627,Ramsey village,Illinois,1011
162,17,0,62744,Rankin village,Illinois,513
162,17,0,62757,Ransom village,Illinois,356
162,17,0,62783,Rantoul village,Illinois,12493
162,17,0,62822,Rapids City village,Illinois,967
162,17,0,62848,Raritan village,Illinois,122
162,17,0,62965,Raymond village,Illinois,942
162,17,0,63043,Red Bud city,Illinois,3480
162,17,0,63056,Reddick village,Illinois,157
162,17,0,63069,Redmon village,Illinois,158
162,17,0,63420,Reynolds village,Illinois,507
162,17,0,63641,Richmond village,Illinois,1904
162,17,0,63706,Richton Park village,Illinois,13292
162,17,0,63719,Richview village,Illinois,243
162,17,0,63862,Ridge Farm village,Illinois,812
162,17,0,64018,Ridgway village,Illinois,747
162,17,0,64044,Ridott village,Illinois,151
162,17,0,64135,Ringwood village,Illinois,813
162,17,0,64148,Rio village,Illinois,207
162,17,0,64174,Ripley village,Illinois,82
162,17,0,64278,Riverdale village,Illinois,13077
162,17,0,64304,River Forest village,Illinois,10816
162,17,0,64343,River Grove village,Illinois,9883
162,17,0,64421,Riverside village,Illinois,8563
162,17,0,64486,Riverton village,Illinois,3434
162,17,0,64538,Riverwoods village,Illinois,3562
162,17,0,64590,Roanoke village,Illinois,1990
162,17,0,64616,Robbins village,Illinois,5438
162,17,0,64655,Roberts village,Illinois,329
162,17,0,64707,Robinson city,Illinois,7341
162,17,0,64746,Rochelle city,Illinois,9052
162,17,0,64759,Rochester village,Illinois,3709
162,17,0,64811,Rockbridge village,Illinois,157
162,17,0,64837,Rock City village,Illinois,283
162,17,0,64902,Rockdale village,Illinois,1910
162,17,0,64928,Rock Falls city,Illinois,8740
162,17,0,65000,Rockford city,Illinois,145609
162,17,0,65078,Rock Island city,Illinois,37176
162,17,0,65156,Rockton village,Illinois,7441
162,17,0,65221,Rockwood village,Illinois,41
162,17,0,65338,Rolling Meadows city,Illinois,23532
162,17,0,65442,Romeoville village,Illinois,39746
162,17,0,65481,Roodhouse city,Illinois,1677
162,17,0,65611,Roscoe village,Illinois,10510
162,17,0,65754,Rose Hill village,Illinois,81
162,17,0,65806,Roselle village,Illinois,22463
162,17,0,65819,Rosemont village,Illinois,4066
162,17,0,65845,Roseville village,Illinois,898
162,17,0,65897,Rosiclare city,Illinois,1014
162,17,0,65962,Rossville village,Illinois,1217
162,17,0,66027,Round Lake village,Illinois,18100
162,17,0,66040,Round Lake Beach village,Illinois,27100
162,17,0,66053,Round Lake Heights village,Illinois,2645
162,17,0,66066,Round Lake Park village,Illinois,7747
162,17,0,66131,Roxana village,Illinois,1434
162,17,0,66157,Royal village,Illinois,277
162,17,0,66196,Royal Lakes village,Illinois,185
162,17,0,66209,Royalton village,Illinois,1117
162,17,0,66287,Ruma village,Illinois,304
162,17,0,66339,Rushville city,Illinois,2847
162,17,0,66404,Russellville village,Illinois,86
162,17,0,66443,Rutland village,Illinois,304
162,17,0,66534,Sadorus village,Illinois,390
162,17,0,66599,Sailor Springs village,Illinois,93
162,17,0,66638,St. Anne village,Illinois,1193
162,17,0,66677,St. Augustine village,Illinois,112
162,17,0,66703,St. Charles city,Illinois,32887
162,17,0,66768,St. David village,Illinois,527
162,17,0,66794,St. Elmo city,Illinois,1403
162,17,0,66800,Ste. Marie village,Illinois,238
162,17,0,66833,St. Francisville city,Illinois,622
162,17,0,66859,St. Jacob village,Illinois,1319
162,17,0,66924,St. Johns village,Illinois,208
162,17,0,66950,St. Joseph village,Illinois,3860
162,17,0,66989,St. Libory village,Illinois,603
162,17,0,67132,St. Peter village,Illinois,341
162,17,0,67158,St. Rose village,Illinois,407
162,17,0,67236,Salem city,Illinois,6971
